APN,SP,SFLA,BEDS,Baths,Age,Stories,Vacant,Month,Day,Year
161-600-38,222500,1781,4,2.5,2,2,0,7,16,2000
161-610-19,205000,1900,4,2.5,1,2,0,7,6,2000
163-430-03,114500,1120,3,2,7,1,0,7,24,2000
163-491-02,135000,1229,3,2,9,1,0,7,24,2000
163-504-29,118000,1163,3,2,9,1,0,7,15,2000
163-510-37,154000,1629,4,2.5,9,2,1,7,21,2000
163-550-47,121500,1466,4,2,6,1,0,7,29,2000
163-580-39,127000,1440,3,2,7,1,1,7,7,2000
163-620-44,135000,1010,3,2,7,1,0,7,21,2000
163-650-38,178000,1622,4,2.5,6,2,0,7,7,2000
163-660-18,135000,1234,3,2,2,1,0,7,11,2000
165-305-08,50000,780,2,1,11,1,0,7,29,2000
167-124-09,65000,894,2,1,44,1,1,7,23,2000
167-240-18,55000,1274,4,2,35,1,0,7,12,2000
169-100-37,55000,1040,2,1,51,1,1,7,31,2000
169-167-07,51000,886,2,1,52,1,0,7,13,2000
173-121-03,112500,1040,3,2,0,1,0,7,31,2000
173-360-07,108000,1368,3,2,12,1,1,7,17,2000
173-400-59,150000,1645,4,2.5,9,2,0,7,18,2000
173-450-15,122000,1481,4,2,7,1,0,7,2,2000
175-140-09,59900,1111,3,1,35,1,1,7,20,2000
175-180-07,62000,797,2,1,19,1,0,7,9,2000
175-250-15,106950,1227,4,2,0,1,0,7,26,2000
181-510-20,200000,2091,4,2,3,1,0,7,17,2000
199-150-11,50000,900,2,1,36,1,0,7,1,2000
975-410-21,225000,2500,5,3,12,1,0,7,3,2000
079-350-11,123500,1321,3,2,32,1,1,7,5,2000
117-140-21,91000,1149,2,1,60,1,1,7,30,2000
068-050-04,197900,1735,3,2,5,1,0,8,27,2000
068-060-10,215500,1900,4,2.5,6,2,0,8,10,2000
068-060-24,167250,1465,3,2,6,1,1,8,18,2000
068-060-26,195000,1975,4,2.5,6,2,0,8,29,2000
068-060-41,195000,1763,3,2.5,5,2,0,8,14,2000
068-120-47,150000,1300,3,2,2,1,0,8,18,2000
068-210-20,245000,1840,3,2,5,1,0,8,13,2000
068-220-02,259900,2150,4,3,1,2,0,8,20,2000
068-230-06,165000,1300,3,2.5,2,1,0,8,3,2000
070-020-03,179900,1655,3,2,9,1,0,8,4,2000
070-100-16,230000,1968,4,3,28,1,0,8,1,2000
070-160-40,205000,2158,4,2.5,5,1,0,8,11,2000
070-190-20,172500,1586,3,2,6,1,1,8,14,2000
070-210-19,194950,1971,4,2,7,1,0,8,1,2000
070-220-54,173900,1447,3,2,5,1,0,8,13,2000
070-240-53,211000,2090,4,2,3,1,0,8,2,2000
072-050-69,175000,2343,4,3,22,2,0,8,18,2000
072-110-49,140000,1427,3,2,12,1,1,8,7,2000
072-150-37,155500,1866,4,2,22,1,0,8,22,2000
072-160-73,174000,2226,3,2.5,22,2,0,8,15,2000
072-270-31,188000,2049,4,2,20,1,0,8,20,2000
072-290-46,161000,1832,4,2,23,1,0,8,17,2000
072-340-27,142000,1691,3,2,25,1,0,8,24,2000
072-350-30,135000,1644,3,2,26,1,0,8,15,2000
072-430-08,166000,1687,3,2,16,1,0,8,30,2000
075-250-03,169950,1571,3,2,28,1,1,8,15,2000
075-410-07,156000,1562,3,2,13,1,0,8,13,2000
077-042-15,122500,1224,3,2,38,1,1,8,14,2000
077-112-15,138000,1594,3,2,39,1,1,8,13,2000
077-172-08,316000,2700,3,2.5,43,1,0,8,1,2000
078-060-20,176500,1760,3,2,11,1,0,8,12,2000
078-200-08,139950,1431,3,2,20,1,1,8,3,2000
078-350-27,175000,2020,4,2.5,17,2,0,8,10,2000
078-350-29,150000,1674,3,2,17,1,0,8,29,2000
079-111-31,121450,1211,3,2,30,1,0,8,5,2000
079-120-21,118950,1223,3,2,32,1,0,8,8,2000
079-181-17,154950,1729,4,2,32,1,0,8,28,2000
079-380-32,130000,1472,3,2,28,1,0,8,22,2000
081-224-17,118500,1402,3,2,36,1,0,8,13,2000
081-322-04,94500,1030,3,1,34,1,0,8,31,2000
082-350-15,139950,1431,3,2,22,1,1,8,15,2000
085-180-22,219500,1763,3,2,35,1,0,8,4,2000
085-300-61,480000,3687,4,4,82,1,0,8,14,2000
086-510-25,235000,1832,3,3,26,1,0,8,24,2000
088-030-23,105000,1420,4,2,20,1,0,8,28,2000
088-030-51,97000,1140,3,2,17,1,0,8,18,2000
088-051-07,124000,1413,3,2,20,1,0,8,22,2000
088-052-07,110000,1400,3,2,20,1,1,8,16,2000
088-053-37,119000,1443,3,2,16,2,0,8,10,2000
088-120-52,110500,1410,3,2,21,1,0,8,8,2000
088-130-04,101000,1084,3,1.5,22,1,0,8,8,2000
088-270-45,116000,1134,3,2,17,1,0,8,31,2000
088-300-05,100000,1465,2,2,16,1,0,8,9,2000
088-320-01,158000,1634,3,2.5,11,2,1,8,4,2000
088-350-19,167000,2092,4,3,11,1,0,8,28,2000
090-100-19,96000,1154,3,2,21,1,1,8,21,2000
090-150-19,98000,1143,3,2,19,1,0,8,4,2000
090-170-46,119000,1135,3,2,19,1,0,8,25,2000
090-380-36,90000,1134,3,2,15,1,0,8,23,2000
090-520-55,120000,1069,3,2,9,1,1,8,28,2000
091-420-02,229000,1976,3,2.5,15,1,1,8,21,2000
094-090-31,110000,1245,3,2,19,1,0,8,20,2000
094-110-42,108500,1177,3,2,18,1,0,8,19,2000
094-240-63,135000,1390,3,2,11,1,0,8,29,2000
094-240-66,98000,1100,2,2,12,1,0,8,15,2000
094-300-28,150000,1678,3,2.5,10,2,0,8,8,2000
096-200-57,149950,1690,4,2,5,1,0,8,29,2000
096-230-71,143000,1420,3,2,5,1,0,8,28,2000
096-300-26,155000,1400,3,2,1,1,0,8,25,2000
097-020-10,153000,2018,2,2,39,1,0,8,1,2000
097-060-11,152500,1344,3,2,40,1,0,8,22,2000
097-082-28,126000,1236,3,2,45,1,1,8,15,2000
097-203-12,108500,957,2,1,47,1,0,8,29,2000
097-220-11,115000,1353,3,1,49,1,1,8,16,2000
097-220-14,95000,1103,3,1,49,1,0,8,8,2000
097-342-25,114000,1102,3,2,49,1,0,8,4,2000
097-520-19,218000,2533,4,2.5,21,1,1,8,11,2000
098-310-05,260000,2697,5,3,21,2,1,8,27,2000
098-320-37,195000,1846,3,2,25,1,0,8,22,2000
098-340-09,395000,3149,4,2.5,20,2,0,8,27,2000
100-080-27,125000,1225,3,2,23,1,0,8,26,2000
100-240-16,192500,1692,4,2,32,1,1,8,1,2000
100-250-04,164000,1508,3,2,37,1,1,8,16,2000
100-380-07,124630,1185,3,2,16,1,1,8,24,2000
102-030-27,89000,936,3,1,40,1,0,8,15,2000
102-060-54,155000,1765,3,2,35,2,0,8,27,2000
102-150-34,128250,1388,3,2,38,1,0,8,2,2000
102-150-41,125000,1412,3,2,40,1,0,8,17,2000
102-170-05,134000,1526,3,2,41,1,0,8,28,2000
102-260-59,165000,1971,3,2.5,44,1,1,8,2,2000
104-020-09,110000,1200,3,2,15,1,0,8,9,2000
104-060-01,110000,1410,3,2,12,1,0,8,29,2000
104-130-14,126000,1310,2,2,22,1,1,8,28,2000
104-230-32,98500,1157,3,2,18,1,1,8,11,2000
104-390-25,113000,1176,3,2,11,1,0,8,29,2000
108-110-65,119500,1256,3,1,53,1,0,8,13,2000
108-260-37,130000,1346,2,2,24,1,0,8,23,2000
109-030-12,249900,1934,3,2,35,1,0,8,13,2000
109-070-25,104000,1075,2,1,49,1,0,8,27,2000
109-181-09,85000,914,3,1,50,1,0,8,29,2000
109-202-12,120000,1403,3,1,49,1,1,8,28,2000
109-220-18,169000,1939,4,2,33,1,1,8,29,2000
109-241-16,119950,1028,3,1,43,1,1,8,21,2000
109-350-33,82425,1200,3,1,49,1,1,8,11,2000
110-040-17,124500,1198,2,2,20,1,0,8,10,2000
111-180-02,101950,917,2,1,52,1,0,8,2,2000
111-332-23,85500,1000,2,1,52,1,0,8,3,2000
111-332-32,95500,917,2,1,52,1,1,8,27,2000
111-391-34,110000,1648,3,2,52,1,0,8,14,2000
112-030-63,195000,2540,4,3,19,2,0,8,28,2000
113-260-35,142000,1981,3,2,55,1,0,8,31,2000
115-123-15,130000,1379,3,1.5,51,1,1,8,13,2000
115-157-11,88500,1028,2,1,65,1,1,8,8,2000
115-243-19,103000,818,2,1,52,1,0,8,7,2000
115-251-18,98000,804,2,1,52,1,1,8,21,2000
115-320-50,64400,1298,2,1.5,58,1,1,8,21,2000
115-330-45,81000,918,2,1,52,1,0,8,8,2000
116-320-06,383375,2600,4,2.5,0,1,0,8,24,2000
117-160-22,80000,1233,2,1,54,1,0,8,6,2000
118-300-14,260000,2061,4,2,4,1,0,8,2,2000
119-190-40,119000,1361,4,2,0,1,0,8,14,2000
119-200-29,119000,1310,4,2,0,1,1,8,11,2000
119-240-25,63000,840,2,1,23,1,0,8,4,2000
121-020-01,330500,4114,5,3,51,1,1,8,2,2000
121-090-21,133000,1672,2,1.5,51,1,1,8,20,2000
125-140-49,140000,1170,2,1,59,1,1,8,11,2000
125-220-20,74000,784,2,1,73,1,0,8,30,2000
125-280-13,92500,1040,2,1,76,1,0,8,4,2000
125-330-11,130000,1975,4,2,58,1,1,8,22,2000
127-120-27,73500,816,2,1,77,1,0,8,25,2000
133-150-08,91950,1090,2,1,50,1,0,8,22,2000
133-230-33,92000,1032,2,1,50,1,1,8,4,2000
133-240-48,110000,1285,3,2,11,1,1,8,10,2000
133-280-07,153950,1272,3,2,21,1,0,8,20,2000
135-041-34,82950,1232,3,1,74,2,0,8,18,2000
135-050-47,115000,958,2,1,74,1,0,8,9,2000
135-060-49,136000,1815,3,2.5,68,2,0,8,15,2000
135-160-16,135000,1691,3,2,84,1,0,8,7,2000
135-190-50,145000,1680,3,1,75,1,1,8,28,2000
135-200-40,120000,1422,2,1,64,1,0,8,25,2000
135-370-12,135000,1619,3,1,71,1,1,8,31,2000
137-080-40,216000,4047,6,3.5,88,3,0,8,14,2000
137-101-02,117000,1177,3,2,83,1,1,8,22,2000
137-110-05,137500,1693,2,1,68,1,0,8,14,2000
137-203-05,99950,1715,3,1,25,1,1,8,26,2000
141-233-03,84950,876,2,1,50,1,1,8,14,2000
143-124-03,118000,1310,4,2,0,1,1,8,11,2000
151-043-14,57500,778,1,1,82,1,1,8,16,2000
151-074-01,72000,2031,4,1.5,87,2,1,8,17,2000
151-210-05,79950,1324,3,2,95,1,0,8,6,2000
151-291-14,87500,1008,3,1,21,1,0,8,2,2000
159-041-14,85000,728,2,1,47,1,0,8,31,2000
159-170-15,95500,1008,3,1,27,1,0,8,10,2000
159-184-15,119000,1300,4,2,0,1,0,8,18,2000
161-220-51,180000,1578,3,2.5,10,2,0,8,17,2000
161-270-53,165000,1440,3,2,7,1,0,8,5,2000
161-280-61,203500,1560,3,2,10,1,0,8,21,2000
161-300-33,277000,2606,5,3,8,2,0,8,21,2000
161-340-05,199000,1788,4,2.5,7,2,0,8,15,2000
161-340-14,245000,2406,4,3,3,1,0,8,21,2000
161-350-37,212500,1800,4,3,7,2,0,8,24,2000
161-420-69,208000,1650,3,2,4,1,0,8,28,2000
161-450-14,195000,1752,4,2.5,4,2,0,8,3,2000
161-480-53,150000,1070,3,2,3,1,0,8,24,2000
161-500-23,223850,1668,4,2.5,5,1,0,8,29,2000
161-510-26,190000,1640,3,2,3,1,0,8,28,2000
161-510-50,197000,1640,3,2,3,1,0,8,14,2000
161-520-26,80500,1640,3,2,5,1,0,8,10,2000
161-520-38,185000,1836,4,2,5,1,0,8,13,2000
161-570-19,190000,1586,3,2,1,1,0,8,25,2000
161-590-03,178000,1468,3,2,2,1,0,8,24,2000
161-590-10,185000,1480,3,2,2,1,0,8,31,2000
161-590-26,190000,1645,3,2,2,1,0,8,21,2000
163-460-11,139950,1311,3,2,8,1,1,8,10,2000
163-504-10,136000,1314,3,2,8,1,0,8,14,2000
163-504-36,142600,1314,3,2,9,1,0,8,14,2000
163-510-02,131075,1040,3,2,9,1,0,8,22,2000
163-520-39,130000,1357,3,2,5,1,0,8,12,2000
163-530-38,168500,1777,4,3,7,1,0,8,2,2000
163-550-42,143000,1243,3,2,7,1,0,8,25,2000
163-620-18,111300,892,2,2,7,1,0,8,17,2000
165-052-12,82000,869,2,1,40,1,1,8,28,2000
167-041-03,70000,1025,3,1,51,1,1,8,16,2000
167-094-11,50000,980,2,1,59,1,1,8,21,2000
167-181-13,55000,1170,3,1,80,1,1,8,11,2000
169-080-58,91000,1300,4,2,28,1,0,8,8,2000
171-020-11,121000,1092,3,2,78,1,0,8,7,2000
171-131-11,65000,1032,3,1,40,1,0,8,8,2000
171-140-11,88500,954,2,1,6,1,1,8,16,2000
171-272-14,65500,1032,3,1,44,1,1,8,23,2000
171-330-30,87000,854,3,1,7,1,1,8,31,2000
171-330-82,108000,1245,4,2,4,1,1,8,18,2000
173-450-11,125000,1366,3,2,7,1,0,8,14,2000
173-450-26,108400,1090,3,2,0,1,0,8,4,2000
175-023-03,89500,1100,2,1,2,1,0,8,2,2000
175-110-02,70000,912,3,1,34,1,1,8,31,2000
175-110-26,135000,1419,3,2,8,1,0,8,30,2000
175-180-03,65000,735,2,1,46,1,1,8,27,2000
187-200-02,315000,1899,3,3,41,1,0,8,17,2000
088-260-09,109900,1404,3,2,17,1,0,8,13,2000
109-270-15,127000,1606,3,2,40,1,1,8,23,2000
171-260-06,79900,1080,3,1.5,28,1,1,8,9,2000
068-220-01,250000,1908,3,2,2,1,0,9,29,2000
070-160-09,255000,2348,3,2.5,6,2,0,9,3,2000
070-170-18,164950,1450,3,2,7,1,0,9,3,2000
070-180-08,208000,1886,4,2,8,1,0,9,7,2000
070-200-16,159000,1300,3,2,7,1,0,9,5,2000
070-220-71,212000,2001,3,2,5,1,0,9,1,2000
071-410-77,228000,2045,4,2,4,1,1,9,23,2000
072-160-38,151500,1742,4,2,22,1,0,9,8,2000
072-250-22,170000,1877,3,2,21,1,0,9,12,2000
072-250-23,190747,2000,4,2,21,1,0,9,25,2000
072-300-33,150000,1563,3,2,23,1,1,9,9,2000
072-360-10,155000,1832,4,2,24,1,0,9,13,2000
072-370-01,145000,1300,3,2,28,1,0,9,7,2000
075-090-19,122000,1000,3,1.5,41,1,1,9,1,2000
075-170-08,155000,1482,3,2,24,1,0,9,22,2000
075-220-24,129950,1132,2,1,52,1,0,9,8,2000
075-270-17,149500,1447,3,2,27,1,0,9,5,2000
077-044-04,142500,1293,3,2,35,1,0,9,8,2000
077-260-37,125500,1573,4,2,41,1,0,9,22,2000
078-080-11,187000,2100,4,2.5,11,1,0,9,27,2000
078-280-26,160000,1646,3,2,19,1,0,9,27,2000
078-370-10,180000,2059,4,2.5,13,2,0,9,27,2000
079-051-11,115000,1050,2,2,42,1,0,9,17,2000
079-213-27,132000,1388,3,2,34,1,0,9,27,2000
079-322-04,132000,1458,3,2,44,1,0,9,12,2000
079-322-12,88950,961,3,1,44,1,0,9,18,2000
080-160-30,166000,1833,4,2,19,1,0,9,11,2000
080-210-37,138500,1662,3,2,21,1,0,9,29,2000
080-240-13,149500,1552,3,2,21,1,0,9,9,2000
081-070-30,110000,1319,3,2,32,1,0,9,19,2000
081-344-18,94000,1206,3,2,46,1,0,9,4,2000
081-402-15,135000,1335,3,1,46,1,0,9,3,2000
082-150-07,150000,1580,3,2,23,1,0,9,21,2000
082-180-28,151000,1685,3,2,25,1,0,9,19,2000
082-290-01,125000,1687,3,2,24,1,0,9,6,2000
082-370-17,145000,1907,4,3,23,1,0,9,30,2000
086-044-13,103600,1470,3,1,39,1,0,9,27,2000
086-060-37,126500,1212,3,2,36,1,0,9,8,2000
088-053-16,97000,1388,3,2,20,1,1,9,18,2000
088-090-36,139950,1434,3,2,20,1,0,9,26,2000
088-220-03,112000,1307,3,2,22,1,1,9,11,2000
088-220-45,122000,1584,4,2,21,1,1,9,1,2000
088-270-15,130700,1640,3,2,17,1,0,9,19,2000
089-200-35,267500,1900,3,2.5,0,1,1,9,5,2000
090-030-33,109950,1384,4,2,23,1,0,9,28,2000
090-170-24,99500,1158,3,2,19,1,0,9,5,2000
090-260-29,129950,1301,4,2,21,1,1,9,29,2000
090-550-03,169950,1742,3,2.5,10,2,0,9,29,2000
091-220-05,145000,1358,3,2,40,1,0,9,19,2000
092-250-08,147000,1310,3,2,8,1,0,9,27,2000
092-280-68,142000,1350,3,2,3,1,0,9,1,2000
092-310-05,169000,1525,3,2,0,1,0,9,29,2000
094-240-11,129000,1257,3,2,15,1,0,9,13,2000
094-240-25,111000,1086,2,2,16,1,1,9,15,2000
094-290-46,145000,1680,4,2,11,1,1,9,15,2000
094-300-16,158500,1678,3,2.5,11,2,1,9,7,2000
094-300-29,125000,1293,3,2,10,1,1,9,8,2000
094-330-29,117950,1168,3,2,11,2,0,9,12,2000
094-340-08,162500,1750,3,2.5,10,1,0,9,22,2000
096-100-03,147500,1533,3,2,11,1,0,9,18,2000
097-032-03,204500,1712,3,2,39,1,1,9,19,2000
097-093-08,148500,1400,3,2,45,1,1,9,19,2000
097-162-17,117750,1084,3,1,48,1,1,9,29,2000
097-190-03,139000,1616,3,1,43,1,0,9,9,2000
097-220-02,100000,1103,3,1,48,1,1,9,6,2000
098-060-35,188500,1800,3,2,28,1,0,9,19,2000
100-020-21,169950,1666,3,2,26,1,1,9,11,2000
102-020-29,96200,936,3,1,41,1,1,9,22,2000
102-300-42,100000,1120,3,1,39,1,1,9,27,2000
103-170-13,385000,3231,4,3,18,1,0,9,15,2000
103-280-18,149000,1202,3,2,27,1,0,9,6,2000
104-120-55,120000,1400,3,2,36,1,0,9,29,2000
108-110-05,122000,974,3,1,53,1,1,9,20,2000
108-190-57,160000,1900,3,2,19,2,1,9,7,2000
108-260-25,167000,1854,3,2.5,23,1,0,9,16,2000
109-201-28,117000,962,3,1,48,1,0,9,7,2000
110-050-41,199000,2011,4,2,21,1,0,9,7,2000
110-204-14,125000,1481,3,2,40,1,1,9,15,2000
111-110-23,138500,1812,3,2,52,1,0,9,21,2000
111-123-04,95000,1108,3,1,50,1,0,9,10,2000
111-130-03,90950,1435,3,1,46,1,1,9,22,2000
111-142-02,72000,1464,4,2,45,1,0,9,15,2000
111-372-06,110000,1010,2,1,54,1,0,9,12,2000
111-372-22,128000,1249,2,1,53,1,0,9,19,2000
112-080-17,173501,1377,3,2,21,1,0,9,14,2000
115-090-17,109000,1166,2,1,50,1,1,9,15,2000
115-122-11,95000,852,2,1,53,1,0,9,10,2000
115-184-26,133000,1014,3,1,50,1,0,9,4,2000
115-210-59,118000,1026,3,1,50,1,0,9,28,2000
116-060-23,223500,1553,2,2,4,1,0,9,11,2000
116-290-04,358000,2100,3,2.5,3,1,1,9,1,2000
116-390-01,198500,1400,3,3,2,1,0,9,5,2000
117-170-47,55000,791,2,1,70,1,0,9,28,2000
117-260-42,83000,1519,3,1,41,1,1,9,1,2000
117-370-18,151900,1538,4,2,8,1,0,9,28,2000
118-070-53,272000,1955,3,2,4,1,0,9,1,2000
118-330-07,250000,2259,4,3,16,1,0,9,17,2000
119-035-18,59950,736,2,1,27,1,0,9,2,2000
119-090-23,60000,888,2,1,86,1,1,9,8,2000
119-190-64,103000,1064,3,2,0,1,0,9,1,2000
119-190-65,103000,1064,3,2,0,1,0,9,1,2000
119-190-66,103000,1064,3,2,0,1,0,9,1,2000
123-242-38,105000,1019,3,1,58,1,0,9,26,2000
125-160-34,145000,1247,3,2,57,1,0,9,25,2000
125-270-04,92000,989,2,1,77,1,1,9,19,2000
125-270-18,113000,1181,2,1,63,1,0,9,20,2000
127-044-10,110000,1818,3,1,84,2,1,9,2,2000
127-070-02,86950,902,2,1,80,1,1,9,19,2000
135-042-27,210000,2352,5,2,77,2,0,9,10,2000
135-060-23,86000,1066,2,1,75,1,1,9,11,2000
135-174-16,106000,1661,3,2,60,1,1,9,26,2000
135-230-13,114500,1254,2,1,76,1,1,9,8,2000
135-230-31,139000,1357,2,1,73,1,0,9,25,2000
135-310-22,91000,1605,3,1,80,1,1,9,2,2000
135-310-31,128000,1250,2,1,72,1,0,9,25,2000
135-363-11,115000,1336,2,1,77,1,0,9,17,2000
135-380-25,157000,2009,2,1.5,78,1,0,9,10,2000
135-423-12,90500,1031,2,1,92,1,0,9,13,2000
137-030-29,162000,1343,2,1,52,1,0,9,18,2000
141-193-09,98000,1416,3,2,41,1,0,9,14,2000
141-196-17,82000,1040,3,2,11,1,1,9,5,2000
143-380-14,75500,1091,3,2,55,1,0,9,13,2000
147-250-21,68500,970,2,1,100,1,1,9,21,2000
151-074-03,85000,1169,2,1,58,1,1,9,22,2000
151-093-12,75000,1275,2,1,88,1,0,9,29,2000
155-260-29,67500,834,2,1,77,1,0,9,24,2000
157-124-20,110000,1474,3,2,24,1,1,9,2,2000
157-323-07,85000,1008,2,1,14,1,0,9,8,2000
161-350-43,250000,1769,4,2,6,1,0,9,21,2000
161-380-14,179900,1468,3,2,5,1,0,9,5,2000
161-410-41,209000,1700,4,2.5,6,2,0,9,28,2000
161-410-58,195000,1726,4,3,6,2,0,9,11,2000
161-500-46,205500,2091,3,2,5,1,0,9,26,2000
161-510-51,188000,1599,3,2,3,1,0,9,10,2000
161-520-51,175000,1640,2,2,4,1,0,9,13,2000
161-550-32,176000,1492,3,2.5,3,2,1,9,5,2000
161-590-29,193500,1600,4,2,2,1,1,9,17,2000
163-000-00,152500,1500,3,2.5,8,2,0,9,13,2000
163-100-14,109950,1568,3,2.5,34,1,0,9,3,2000
163-270-18,126000,1140,3,2,14,1,0,9,6,2000
163-460-17,134000,1300,3,2,9,1,0,9,6,2000
163-480-11,130500,1040,3,2,9,1,0,9,19,2000
163-480-24,150000,1466,3,2,9,1,0,9,1,2000
163-492-16,154900,1364,4,2,6,1,0,9,23,2000
163-530-16,145000,1078,3,2,4,1,0,9,25,2000
163-720-21,109000,980,3,1,2,1,1,9,29,2000
165-074-21,55000,918,1,1,75,1,0,9,12,2000
167-170-30,55000,832,2,1,43,1,0,9,12,2000
173-260-20,135000,1577,3,2,35,1,0,9,30,2000
173-390-35,115000,1069,3,2,10,1,0,9,18,2000
173-410-02,125000,1455,4,2,10,1,1,9,27,2000
179-200-12,250000,1900,4,2,43,1,0,9,13,2000
181-050-38,272000,1861,3,2,2,1,0,9,6,2000
081-050-34,126900,1499,3,2,33,1,1,9,29,2000
177-200-24,62000,1258,2,1,55,1,0,9,8,2000
